meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start,season,country_name,location_name,session_name,session_type,date_start_session,date_end_session
1229,9468,1,55,1,4,MEDIUM,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,16,1,4,MEDIUM,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,31,1,4,MEDIUM,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,10,1,4,MEDIUM,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,23,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,3,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,27,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,2,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,22,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,24,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,20,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,77,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,81,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,18,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,4,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,14,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,1,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,63,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,44,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,1,11,1,4,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,16,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,31,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,55,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,10,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,24,4,6,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,27,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,81,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,20,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,77,4,6,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,23,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,2,4,6,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,22,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,3,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,18,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,44,4,7,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,63,4,6,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,14,4,6,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,31,7,9,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,16,7,8,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,4,4,5,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,1,4,7,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,2,11,4,7,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,10,7,9,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,20,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,27,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,81,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,4,5,8,SOFT,1,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,18,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,3,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,22,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,14,6,9,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,23,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,55,7,10,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,16,8,11,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,1,7,10,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,11,7,10,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,63,6,9,SOFT,5,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,3,44,7,10,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,27,10,13,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,81,10,13,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,20,10,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,23,10,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,18,10,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,3,10,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,22,10,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,14,9,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,55,10,13,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,16,11,14,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,1,10,12,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,11,10,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,4,8,10,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,63,9,12,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,4,44,10,13,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,27,13,16,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,4,10,13,SOFT,2,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,81,13,16,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,63,12,15,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,1,12,15,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,44,13,16,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,11,12,15,SOFT,2,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,55,13,16,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,16,14,16,SOFT,1,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,5,14,12,14,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,81,16,18,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,4,13,15,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,27,16,18,SOFT,3,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,63,15,17,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,44,16,18,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,1,15,17,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,7,16,17,19,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,55,16,18,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9468,6,11,15,17,SOFT,0,2024,Bahrain,Sakhir,Qualifying,Qualifying,2024-03-01 16:00:00+00:00,2024-03-01 17:00:00+00:00
1229,9472,1,1,1,17,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,3,1,13,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,14,1,15,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,10,1,12,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,81,1,12,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,18,1,9,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,27,1,1,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,22,1,14,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,31,1,10,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,4,1,13,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,2,1,10,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,77,1,12,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,63,1,11,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,23,1,15,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,16,1,11,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,44,1,12,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,20,1,11,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,11,1,12,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,24,1,9,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,1,55,1,14,SOFT,3,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,27,2,20,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,24,10,28,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,18,10,27,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,31,11,30,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,2,11,28,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,63,12,31,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,16,12,34,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,20,12,32,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,11,13,36,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,81,13,34,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,44,13,33,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,77,13,30,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,10,13,31,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,4,14,33,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,3,14,35,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,55,15,35,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,22,15,34,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,14,16,41,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,23,16,36,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,2,1,18,37,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,27,21,41,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,18,28,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,24,29,56,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,2,29,40,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,31,31,56,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,63,32,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,77,31,56,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,10,32,43,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,20,33,56,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,4,34,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,44,34,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,16,35,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,81,35,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,22,35,56,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,55,36,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,3,36,56,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,11,37,57,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,23,37,56,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,1,38,57,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,3,14,42,57,HARD,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,4,2,41,55,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,4,27,42,56,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1229,9472,4,10,44,56,SOFT,0,2024,Bahrain,Sakhir,Race,Race,2024-03-02 15:00:00+00:00,2024-03-02 17:00:00+00:00
1230,9476,1,20,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,2,1,7,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,27,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,77,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,31,1,7,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,10,1,7,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,81,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,23,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,4,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,14,1,7,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,18,1,6,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,38,1,8,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,44,1,4,MEDIUM,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,63,1,4,MEDIUM,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,16,1,9,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,11,1,4,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,1,1,4,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,3,1,4,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
1230,9476,1,22,1,4,SOFT,0,2024,Saudi Arabia,Jeddah,Qualifying,Qualifying,2024-03-08 17:00:00+00:00,2024-03-08 18:00:00+00:00
